Student_ID,Student_Name,Gender,Age,Department,Year,City,Study_Hours_Per_Day,Attendance_Percentage,Assignment_Score,Internal_Marks,Sleep_Hours,Screen_Time_Hours,Commute_Time_Minutes,Previous_GPA,Extracurricular_Hours,Internet_Access,Internet_Quality,Hostel,Scholarship,Study_Method,Stress_Level,Fees_Paid,Enrollment_Date,Last_Exam_Date,Internship,Projects_Completed,Final_Score,Grade,Pass_Fail,Placement_Status,Starting_Salary_LPA,Library_Books_Issued
108002,Reyansh Shetty,Male,21.0,Information Technology,1st Year,Bangalore,9.85,68.76,40.5,77.05,7.32,5.39,14.3,7.31,6.29,Yes,Excellent,Yes,Yes,Classroom,3.45,No,2025-05-26,2025-12-01,No,2,81.65,A+,Pass,Looking for Job,,8
103519,Aman Mehta,Female,18.0,Commerce,1st Year,Coimbatore,7.0,86.83,,63.5,4.43,7.22,122.5,7.97,3.06,Yes, Average,Yes,No,Mixed,7.01,Yes,2022-01-14,2022-08-07,No,4,60.43,B,Pass,Higher Studies,,9
110545,Aarav Nair,Female,20.0,Commerce,2nd Year,Bangalore,4.79,77.85,61.64,79.33,6.95,4.49,65.7,7.95,2.46,Yes,Poor,No,No,Coaching,4.08,Yes,2022-11-04,2023-03-26,Yes,5,73.04,A,Pass,Not Placed,,9
102355,Vivek Kapoor,Male,25.0,Information Technology,3rd Year,Kolkata,3.22,80.77,47.97,24.38,8.07,3.33,62.2,6.63,3.32,Yes,Average,No,No,Classroom,3.82,No,2021-08-07,2021-11-23,Yes,3,46.24,D,Pass,Not Placed,,7
111644,Diya Shetty,Female,19.0,Information Technology,Final Year,Kochi,5.23,97.76,85.27,42.78,5.79,7.78,71.2,7.23,1.48,No,Poor,No,Yes,Mixed,7.8,Yes,2021-06-26,2021-09-23,No,0,76.81,A,Pass,Looking for Job,,6
105713,Ishaan Gupta,Male,18.0,Computer Science,3rd Year,Mumbai,4.91,99.29,39.66,68.29,7.2,6.63,55.1,7.09,1.6,Yes,Excellent,No,Yes,Mixed,4.66,Yes,2021-06-24,2022-02-03,Yes,1,73.65,A,Pass,Looking for Job,,6
100774,Arjun Verma,Male,19.0,Information Technology,1st Year,Bangalore,6.93,76.7,45.97,80.96,7.43,7.11,53.6,8.99,0.0,Yes,Good,Yes,No,Classroom,5.48,Yes,2022-04-20,2022-08-24,No,2,73.29,A,Pass,Placed,4.28,6
111613,Aisha Mehta,Female,18.0,Computer Science,3rd Year,Coimbatore,7.2,85.77,76.18,66.94,4.75,4.06,46.1,6.03,2.47,Yes,Excellent,No,No,Mixed,6.16,Yes,31/12/2022,2023/09/20,Yes,6,77.84,A,Pass,Looking for Job,,9
110712,Riya Nair,Male,20.0,Commerce,1st Year,Mumbai,5.8,75.56,80.2,75.36,7.7,3.08,63.7,5.16,6.29,Yes,Poor,Yes,No,Classroom,3.77,Yes,2024-11-04,2025-03-18,Yes,0,78.06,A,Pass,Placed,5.45,9
105201,Riya Gupta,Male,24.0,Electronics,2nd Year,Mumbai,7.0,79.69,75.74,81.68,,7.65,5.0,7.63,3.63,Yes,Average,No,No,Online,5.78,Yes,2022-09-08,2023-04-21,No,4,75.35,A,Pass,Placed,2.4,6
109625,Aisha Rao, Female,23.0,Information Technology,1st Year,Kolkata,6.58,90.09,79.66,90.39,6.21,6.04,46.3,7.35,1.0,No,Excellent,No,Yes,Classroom,5.43,Yes,2025-04-03,2025-12-17,No,2,83.0,A+,Pass,Not Placed,,7
100642,Aman Iyer,Female,19.0,Mechanical,1st Year,Mumbai,4.19,84.98,98.74,71.72,6.51,5.62,5.0,7.05,4.72,Yes,Good,Yes,No,Classroom,5.4,Yes,2023-09-08,2023-12-18,Yes,2,84.45,A+,Pass,Higher Studies,,11
109487,Meera Das,Male,18.0,Data Science,3rd Year,Mumbai,5.6,92.22,58.4,64.49,6.9,5.81,32.9,6.19,1.91,Yes,Good,Yes,No,Classroom,3.1,Yes,2025-07-21,2025-10-28,Yes,2,67.62,B,Pass,Not Placed,,6
107986,Arjun Kapoor,Male,25.0,Computer Science,1st Year,Bangalore,8.16,91.02,67.73,74.75,5.85,3.86,60.6,6.78,2.71,Yes,Good,No,Yes,Self Study,6.83,No,2024-05-17,2024-08-31,Yes,0,69.9,B,Pass,Placed,7.94,10
106349,Pooja Iyer,Male,20.0,Data Science,1st Year,Bangalore,6.91,69.86,75.18,51.9,4.26,4.08,89.9,7.22,2.88,Yes,Average,Yes,No,Classroom,5.71,Yes,2022-10-24,2023-07-20,Yes,3,59.1,C,Pass,Placed,6.27,7
107503,Kabir Reddy,Female,23.0,Information Technology,1st Year,Hyderabad,8.64,83.69,88.47,43.47,5.92,5.86,27.4,5.76,0.0,Yes,Poor,Yes,No,Self Study,5.34,Yes,2025-07-13,2026-03-25,Yes,5,79.7,A,Pass,Placed,4.75,14
104310,Meera Verma,Male,22.0,Computer Science,Final Year,Kochi,7.48,93.36,55.3,76.87,7.19,5.67,60.1,4.87,4.9,Yes,GOOD,No,No,Classroom,2.55,Yes,2023-06-06,2023-10-10,Yes,2,77.66,A,Pass,Not Placed,,5
105205,Kabir Iyer, Female,19.0,Computer Science,1st Year,Bangalore,6.7,81.6,86.71,87.08,4.16,7.37,105.5,7.39,0.0,Yes,Good,No,No,Online,7.74,Yes,2022-05-01,2023-01-09,No,1,83.94,A+,Pass,Placed,4.12,9
100866,Reyansh Joshi,Male,20.0,Data Science,1st Year,Kochi,3.8,87.54,87.35,59.73,4.42,8.46,79.8,8.71,3.34,Yes,Excellent,No,No,Online,6.27,Yes,08/26/2021,2022/02/20,No,4,58.91,C,Pass,Not Placed,,10
107444,Pooja Shetty,Male,23.0,Business Administration,Final Year,Mysore,9.88,78.69,75.45,66.1,6.06,3.24,31.5,6.1,0.0,Yes,Good,No,No,Mixed,3.35,Yes,2024-07-18,2025-01-03,Yes,3,69.94,B,Pass,Placed,2.4,8
111632,Karan Sharma,Female,20.0,Computer Science,Final Year,MUMBAI,5.4,71.04,51.44,66.31,7.6,6.07,25.0,8.15,4.97,Yes,Average,Yes,No,Self Study,2.54,Yes,2023-04-15,2023-09-21,Yes,0,78.66,A,Pass,Looking for Job,,5
110572,Isha Shetty,Male,17.0,Mechanical,3rd Year,Bangalore,6.07,83.35,69.89,59.45,3.73,4.25,42.6,6.93,3.54,Yes,Excellent,No,No,ONLINE,6.76,Yes,2021-07-23,2022-01-17,No,4,77.11,A,Pass,Not Placed,,16
100449,Aarav Iyer,FEMALE,20.0,Mechanical,2nd Year,Bangalore,4.02,61.37,45.69,57.72,7.02,2.94,36.5,8.7,0.9,Yes,Good,No,No,Online,4.61,Yes,2021-09-27,2022-02-17,No,2,65.01,B,Pass,Looking for Job,,8
107349,Aarav Khan,female,22.0,Mechanical,1st Year,Pune,0.5,67.63,76.2,94.45,7.59,5.21,5.0,8.31,0.0,Yes,Average,Yes,Yes,Classroom,4.1,Yes,2022-05-20,2022-08-14,No,3,76.45,A,Pass,Higher Studies,,12
110656,Pooja Malhotra,Male,18.0,Commerce,3rd Year,Hyderabad,8.71,92.85,77.36,59.26,5.55,5.43,91.7,6.47,1.2,Yes,Good,No,Yes,Online,7.58,Yes,2023-10-29,2024-07-10,No,0,78.5,A,Pass,Looking for Job,,7
108186,Riya Das,Female,17.0,Computer Science,3rd Year,Mysore,8.24,70.1,55.62,80.02,10.0,7.13,19.9,7.09,3.03,Yes,Good,Yes,No,Self Study,2.82,Yes,2023-08-30,2024-01-26,Yes,4,73.23,A,Pass,Higher Studies,,11
100963,Riya Iyer,Female,21.0,Computer Science,2nd Year,Mumbai,3.78,88.83,70.71,63.32,8.28,4.6,84.3,7.16,6.87,Yes,Good,No,Yes,classroom,4.4,Yes,2025-02-17,2025-11-07,No,1,76.41,A,Pass,Not Placed,,11
109026,Riya Singh,Male,18.0,Computer Science,Final Year,Mumbai,6.63,82.71,68.24,66.38,5.89,5.7,60.8,8.75,7.12,Yes,Good,Yes,No,Mixed,5.82,Yes,2025-03-03,2025-06-25,Yes,0,77.22,A,Pass,Not Placed,,9
108201,Neha Das,Female,18.0,IT,2nd Year,Kochi,6.93,74.68,88.08,48.21,6.57,5.6,126.4,5.99,1.65,No,Good,Yes,No,Mixed,2.92,Yes,2024-08-30,2025-02-16,Yes,2,77.65,A,Pass,Not Placed,,4
108525,Vivaan Kapoor,Other,20.0,Computer Science,2nd Year,Chennai,6.03,80.66,64.61,88.57,7.26,5.18,75.1,10.0,3.43,Yes,Excellent,No,No,Online,5.73,Yes,2023-02-16,2023-05-10,No,2,71.74,A,Pass,Placed,4.09,12
105505,Vivaan Iyer,Male,22.0,Computer Science,3rd Year,Kochi,5.16,74.45,77.8,42.74,6.61,3.86,45.8,8.38,0.42,Yes,Excellent,Yes,Yes,self-study,5.33,Yes,2023-07-30,2024-01-17,Yes,1,78.15,A,Pass,Not Placed,,9
103310,Nisha Sharma,Female,25.0,Data Science,3rd Year,Mysore,3.21,47.03,77.12,72.04,8.23,3.72,64.0,7.93,1.82,Yes,Excellent,No,No,Coaching,4.07,Yes,2024-01-16,2024-07-13,Yes,3,60.67,B,Pass,Not Placed,,11
102167,Ishaan Iyer,Other,21.0,Mechanical,1st Year,Coimbatore,7.34,75.08,49.14,76.71,5.88,8.81,19.8,6.88,4.7,Yes,Average,No,No,Online,3.75,Yes,2025-01-08,2025-07-16,No,2,79.27,A,Pass,Placed,5.03,3
100364,Aditya Patel,Female,19.0,Computer Science,2nd Year,Bangalore,2.11,67.74,100.0,56.26,8.29,3.17,61.6,8.37,0.8,Yes,Good,No,Yes,Mixed,4.64,Yes,2025-06-10,2025-12-29,Yes,4,85.28,A+,Pass,Placed,5.68,6
103724,Sneha Malhotra,Female,20.0,Computer Science,Final Year,Bangalore,4.79,86.63,90.43,70.66,8.97,1.75,50.4,7.33,6.26,Yes, Good,No,No,Coaching,2.23,Yes,2023-10-09,2024-02-07,Yes,1,84.15,A+,Pass,Looking for Job,,2
102826,Aman Shetty,Male,22.0,Business Administration,1st Year,Pune,5.52,80.21,69.24,83.54,7.98,4.46,59.9,7.79,3.53,Yes,Poor,No,No,Mixed,3.36,Yes,2025-07-28,2025-12-26,No,5,83.27,A+,Pass,Placed,6.78,6
106089,Rahul Reddy,Male,24.0,Business Administration,3rd Year,Delhi,7.76,86.01,63.22,61.24,5.87,2.15,83.6,7.01,2.0,Yes,Average,No,No,Classroom,3.47,Yes,2025-06-30,2025-11-11,Yes,2,78.97,A,Pass,Higher Studies,,10
103598,Ananya Singh,Male,20.0,Information Technology,Final Year,Mumbai,6.96,92.33,64.9,53.65,,1.72,45.3,7.66,2.65,Yes,Good,Yes,Yes,Online,5.07,No,2021-10-01,2022-06-06,Yes,4,65.31,B,Pass,Not Placed,,11
104727,Arjun Verma,Female,23.0,Computer Science,2nd Year,MYSORE,4.37,80.34,73.85,79.63,6.32,6.99,52.8,7.02,1.65,Yes,Good,No,No,Classroom,5.77,Yes,2021-07-08,2021-12-23,Yes,1,66.84,B,Pass,Placed,4.05,12
100547,Reyansh Rao,Female,22.0,Commerce,2nd Year,Delhi,5.67,72.33,77.57,81.95,6.44,3.09,44.5,5.66,2.9,Yes,Average,No,No,Coaching,5.72,Yes,2022-03-28,2022-07-16,Yes,2,84.79,A+,Pass,Placed,6.54,4
102941,Reyansh Gupta,Male,25.0,Electronics,3rd Year,Coimbatore,6.67,64.48,79.68,74.79,7.59,5.8,48.7,9.24,1.31,Yes,Excellent,No,Yes,Coaching,3.38,Yes,2021-06-08,2021-12-18,No,4,74.48,A,Pass,Higher Studies,,2
100472,Priya Nair,Female,20.0,Commerce,2nd Year,Hyderabad,7.73,57.76,100.0,63.59,5.22,3.18,5.8,8.16,2.98,Yes,,No,No,Mixed,3.26,Yes,2021-06-10,2022-01-09,Yes,5,88.54,A+,Pass,Looking for Job,,12
101642,Rahul Patel,Female,18.0,Electronics,1st Year,Hyderabad,10.63,60.06,66.66,68.69,8.5,3.28,63.9,8.23,4.21,Yes,Good,Yes,Yes,Classroom,3.57,Yes,2022-11-25,2023-06-14,No,1,87.93,A+,Pass,Not Placed,,5
106364,Sneha Malhotra,Female,23.0,Mechanical,1st Year,Chennai,1.56,89.95,83.37,82.22,7.36,3.98,66.1,7.21,2.95,Yes,Average,No,Yes,Classroom,2.32,Yes,2021-12-18,2022-05-09,Yes,1,75.64,A,Pass,Looking for Job,,7
103339,Aditya Khan,Male,17.0,Electronics,2nd Year,Bangalore,3.79,56.95,59.74,83.97,6.29,7.11,61.5,7.12,1.62,Yes,Good,No,No,Classroom,7.2,Yes,2024-01-05,2024-09-11,No,4,58.02,C,Pass,Not Placed,,11
108535,Neha Nair,Female,17.0,,Final Year,Kochi,8.54,72.96,54.44,77.79,8.27,6.73,55.8,5.76,6.04,Yes,Good,No,No,Online,5.61,Yes,2021-07-17,2021-11-07,No,0,72.23,A,Pass,Placed,5.58,4
102275,Rohan Patel,Female,19.0,Electronics,3rd Year,Mysore,3.96,74.61,85.1,93.6,8.13,3.85,19.6,8.67,0.09,No,Good,No,Yes,Classroom,3.69,Yes,2021-12-28,2022-10-03,No,7,85.63,A+,Pass,Not Placed,,8
107105,Isha Gupta,female,18.0,Commerce,2nd Year,kolkata,6.22,76.61,69.55,66.87,8.43,3.63,25.3,7.05,1.86,No,Average,No,No,Mixed,1.34,Yes,2025-04-10,2025-09-08,No,4,72.31,A,Pass,Placed,6.38,6
105274,Sneha Patel,Female,22.0,Data Science,3rd Year,Mysore,2.07,83.41,92.42,58.82,6.42,4.7,30.0,7.31,5.11,Yes,Good,Yes,No,Mixed,4.8,Yes,2023-11-12,2024-03-06,Yes,2,60.91,B,Pass,Placed,6.42,10
108269,Aman Patel,,23.0,Information Technology,3rd Year,Mumbai,7.07,97.16,56.98,88.03,7.91,6.25,24.0,7.82,3.08,Yes,Poor,No,Yes,Self Study,5.14,Yes,2025-04-17,2025-10-06,Yes,1,88.71,A+,Pass,Not Placed,,7
110444,Rohan Sharma,Female,24.0,ELECTRONICS,2nd Year,Mumbai,6.03,85.31,89.05,62.92,5.92,6.39,68.7,9.99,4.77,Yes, Average,No,Yes,Online,7.6,Yes,2022-01-11,2022-10-03,Yes,3,80.27,A+,Pass,Not Placed,,6
106748,Rohan Mehta,Other,19.0,Computer Science,2nd Year,Kolkata,5.07,65.26,67.06,52.79,6.16,5.4,56.2,8.33,0.0,Yes,Good,Yes,No,Mixed,5.97,Yes,2024-07-28,2024-12-11,Yes,1,64.33,B,Pass,Placed,6.24,8
109804,Nisha Das,Male,23.0,Data Science,2nd Year,Chennai,3.2,87.03,74.74,98.68,6.3,1.0,27.4,8.87,5.1,Yes,Excellent,No,No,Mixed,2.4,Yes,2021-11-19,2022-04-21,Yes,3,77.82,A,Pass,Placed,3.63,5
105404,Ananya Malhotra,Male,25.0,Electronics,Final Year,Kolkata,2.12,85.28,86.52,61.43,7.44,5.97,12.7,7.13,3.45,Yes,Average,Yes,No,Self Study,5.09,Yes,2023-10-15,2024-03-04,Yes,2,51.68,C,Pass,Placed,4.56,7
109360,Vivaan Patel,Female,20.0,Mechanical,2nd Year,delhi,5.06,84.88,78.05,75.15,4.41,5.84,77.8,7.15,2.64,Yes,Excellent,No,No,Classroom,7.37,Yes,2022-06-11,2023-01-13,Yes,1,74.95,A,Pass,Placed,5.27,8
110441,Pooja Rao,Female,22.0,Mechanical,2nd Year,Kolkata,7.57,95.45,59.64,45.69,5.96,5.75,71.4,6.5,3.57,Yes,Good,Yes,No,,6.3,Yes,2023-03-28,2023-08-03,No,1,76.05,A,Pass,Looking for Job,,11
101411,Vivek Nair,Female,23.0,Information Technology,1st Year,Chennai,1.6,98.29,100.0,77.29,6.95,1.62,21.1,8.35,2.65,Yes,Good,No,No,Classroom,3.02,Yes,2024-04-20,2024-09-15,Yes,2,76.9,A,Pass,Not Placed,,11
108973,Isha Das,MALE,25.0,Computer Science,3rd Year,Mysore,9.7,59.29,72.3,63.6,6.91,2.04,70.9,6.66,2.71,Yes,Good,No,No,Mixed,4.55,No,2023-12-15,2024-06-21,Yes,1,76.45,A,Pass,Looking for Job,,10
105921,Nisha Malhotra,Female,19.0,IT,1st Year,BANGALORE,7.32,72.29,80.22,50.82,7.81,6.73,74.3,7.32,2.0,Yes,Average,No,No,Self Study,1.99,Yes,2025-07-02,2025-12-24,Yes,4,74.94,A,Pass,Not Placed,,8
106511,Aisha Kapoor,Male,25.0,Commerce,Final Year,Mumbai,6.64,80.74,82.61,49.98,7.37,4.66,71.1,9.72,2.73,Yes,Average,Yes,No,Online,6.06,Yes,2023-12-04,2024-04-26,No,1,78.83,A,Pass,Not Placed,,8
109054,Priya Rao,Female,21.0,Mechanical,1st Year,Delhi,7.68,75.11,71.26,76.83,6.21,3.47,47.5,7.22,0.93,Yes,Average,No,No,Coaching,4.81,Yes,2024-04-23,2024-07-15,Yes,2,70.26,A,Pass,Placed,5.2,8
102695,Karan Iyer,Male ,23.0,Data Science,2nd Year,Delhi,7.78,73.76,62.61,83.56,7.18,5.1,28.3,6.83,0.45,Yes,Poor,No,No,Self Study,3.6,Yes,2023-02-07,2023-07-16,No,4,74.78,A,Pass,Not Placed,,8
100816,Isha Joshi,Female,17.0,Data Science,2nd Year,Bangalore,4.77,74.49,74.33,55.08,4.17,8.79,39.6,7.64,3.86,Yes, Good,No,No,Classroom,7.49,Yes,2022-12-24,2023-08-16,Yes,2,54.46,C,Pass,Placed,6.91,10
102132,Sneha Gupta,Male,23.0,Computer Science,1st Year,Bangalore,3.32,72.92,81.07,31.47,8.66,1.0,82.0,5.59,0.96,Yes,Good,Yes,No,Classroom,4.35,No,2024-10-07,2025-01-07,No,2,52.9,C,Pass,Placed,7.65,8
101798,Reyansh Sharma,Male,19.0,Data Science,1st Year,Kolkata,7.52,67.77,67.86,68.46,5.81,4.5,80.6,7.31,1.93,Yes,Excellent,Yes,No,Coaching,4.57,Yes,2025-03-29,2025-09-04,Yes,4,84.19,A+,Pass,Not Placed,,4
104576,Aman Joshi,Female,24.0,Business Administration,2nd Year,Kochi,5.05,67.47,44.46,64.44,8.24,6.83,37.3,7.43,1.05,Yes,Good,No,No,Online,5.73,Yes,2021-06-09,2022-01-28,No,1,61.85,B,Pass,Not Placed,,8
105191,Aman Nair,Male,25.0,Commerce,2nd Year,HYDERABAD,2.65,72.47,55.83,71.62,7.33,1.0,90.2,7.1,2.11,Yes,Good,No,No,Online,5.9,Yes,2023-12-18,2024-06-14,No,0,64.22,B,Pass,Placed,2.97,11
103123,Meera Singh,Male,22.0,Information Technology,Final Year,Delhi,3.82,66.91,64.5,50.59,7.84,3.71,5.0,6.45,4.81,No,Good,No,No,self study,3.04,Yes,2025-01-31,2025-07-08,No,4,58.61,C,Pass,Higher Studies,,4
106578,Neha Patel,Female,21.0,Business Administration,1st Year,mumbai,5.92,89.39,56.95,73.78,7.48,8.51,47.4,5.78,4.51,Yes, Good,Yes,No,Self Study,7.26,No,2022/05/14,2022/12/28,No,3,68.57,B,Pass,Looking for Job,,8
104276,Neha Das,Female,22.0,Commerce,2nd Year,Chennai,8.03,68.42,65.86,88.52,7.48,2.91,37.9,8.88,1.6,Yes,Good,No,No,Online,1.39,Yes,2023-06-11,2024-01-19,Yes,4,91.81,A+,Pass,Placed,5.04,10
111245,Sneha Sharma,Female,22.0,Computer Science,1st Year,Hyderabad,1.4,70.97,51.8,,4.48,6.43,44.8,5.58,0.24,Yes,Good,Yes,No,Classroom,2.78,Yes,2022-04-14,2022-11-29,No,3,45.1,D,Pass,Not Placed,,5
103090,Vivaan Das,Male,17.0,Computer Science,1st Year,Coimbatore,6.82,56.54,79.31,57.5,6.77,6.95,5.2,6.44,4.91,Yes,Average,Yes,No,Self Study,4.01,Yes,2024-01-11,2024-09-12,No,3,70.6,A,Pass,Looking for Job,,13
111174,Karan Reddy,Female,20.0,Mechanical ,Final Year,mumbai,5.09,66.63,83.95,56.74,6.14,4.13,66.3,10.0,3.18,Yes,Average,No,Yes,self-study,5.12,Yes,2024-01-17,2024-06-01,Yes,5,71.85,A,Pass,Looking for Job,,7
110303,Isha Verma,Male,20.0,commerce,1st Year,Hyderabad,7.34,86.75,65.52,65.76,5.19,4.13,5.4,4.58,4.25,Yes,Good,Yes,No,Classroom,8.67,No,2023-09-20,2024-06-20,Yes,4,68.91,B,Pass,Placed,6.43,5
100811,Vivaan Reddy,Female,19.0,Computer Science,2nd Year,Delhi,6.13,72.3,89.38,52.34,6.91,1.34,95.6,7.99,1.48,Yes,Average,No,No,Self Study,6.66,Yes,2024-06-21,2024-10-06,Yes,5,73.97,A,Pass,Not Placed,,3
107434,Arjun Khan,Female,25.0,Computer Science,3rd Year,Mysore,8.44,93.07,63.65,84.82,5.8,8.75,59.9,5.84,0.53,Yes,Good,No,No,Online,9.02,No,2024-06-12,2024-11-02,No,3,73.72,A,Pass,Placed,6.81,4
105254,Rohan Verma,Male,23.0,Electronics,1st Year,Mysore,6.39,86.77,50.03,68.31,7.16,4.15,21.0,5.81,1.94,No,Average,No,No,Mixed,2.1,Yes,2025/03/21,2025/12/13,No,2,72.45,A,Pass,Placed,6.75,9
100238,Meera Nair,Female,22.0,Computer Science,3rd Year,Mumbai,11.11,62.24,83.86,88.61,5.52,7.22,55.1,8.57,0.3,Yes,Average,Yes,No,Classroom,7.75,Yes,2025-03-05,2025-10-05,No,7,85.19,A+,Pass,Looking for Job,,4
101533,Ananya Nair,Female,17.0,Electronics,Final Year,Mysore,5.71,86.78,68.46,88.0,9.02,3.58,55.1,5.88,3.8,Yes,Average,No,Yes,Online,5.39,Yes,2021-10-14,2022-05-12,No,3,81.69,A+,Pass,Higher Studies,,7
111446,Kabir Shetty,Male,20.0,Computer Science,3rd Year,Coimbatore,8.46,80.99,80.46,57.23,4.4,6.59,60.5,8.31,3.03,Yes,Good,No,Yes,Classroom,7.3,Yes,2023-07-18,2023-12-21,Yes,0,75.21,A,Pass,Higher Studies,,3
105683,Pooja Shetty,Female,17.0,Computer Science,Final Year,Delhi,7.77,78.77,53.92,51.46,4.43,7.01,28.2,5.0,3.84,Yes,Good,Yes,No,COACHING,4.17,Yes,2024-11-04,2025-03-14,Yes,3,66.4,B,Pass,Not Placed,,7
103411,Priya Malhotra,Female,23.0,Computer Science,Final Year,Bangalore,5.09,75.83,80.8,45.51,5.57,5.68,88.3,8.96,3.79,Yes,Good,Yes,No,Mixed,5.14,Yes,2024-07-28,2025-04-30,No,2,68.8,B,Pass,Placed,6.79,3
102832,Kavya Kapoor,Female,22.0,Electronics,3rd Year,Mysore,5.12,75.74,78.84,77.56,6.59,4.15,48.0,8.48,1.57,Yes,Average,No,No,Self Study,3.77,Yes,2021-06-14,2022-03-18,No,0,85.29,A+,Pass,Not Placed,,10
111067,Neha Nair,Other,24.0,Mechanical,2nd Year,Chennai,4.62,66.07,57.74,66.86,5.32,7.55,41.4,7.81,3.15,Yes,Excellent,Yes,No,Class Room,6.69,Yes,2025/07/17,2025/11/23,Yes,2,63.73,B,Pass,Not Placed,,8
101536,Meera Singh,Female,21.0,Computer Science,1st Year,Mysore,5.64,98.61,67.39,57.73,7.42,5.64,6.6,8.89,4.94,Yes,Good,No,No,Self Study,5.32,Yes,2024-07-22,2024-10-10,Yes,2,78.9,A,Pass,Looking for Job,,8
103880,Aman Rao,Male,24.0,Commerce,Final Year,Kochi,6.56,87.89,41.09,62.44,10.0,6.83,74.0,7.09,2.22,Yes,Good,Yes,No,Classroom,4.17,No,2023-03-26,2023-08-16,No,5,71.54,A,Pass,Placed,4.49,5
105303,Rahul Iyer,Female,23.0,Computer Science,1st Year,Mumbai,9.13,83.05,55.72,65.25,6.73,4.49,5.0,6.81,1.63,Yes,Average,Yes,Yes,Self Study,3.07,Yes,2023-06-20,2024-02-27,Yes,4,80.08,A+,Pass,Placed,3.39,10
106160,Isha Khan,Male,17.0,Computer Science,3rd Year,Hyderabad,5.79,88.35,57.06,99.61,7.67,5.71,34.8,7.3,0.0,Yes,Average,No,No,self study,3.68,Yes,2024-05-29,2024-11-01,No,2,79.84,A,Pass,Not Placed,,8
101300,Arjun Nair,Male,19.0,Commerce,1st Year,Kochi,7.24,82.57,60.86,78.05,5.28,1.9,69.0,7.19,0.69,Yes,average,Yes,No,Mixed,3.7,Yes,2024-07-04,2024-09-28,No,5,85.54,A+,Pass,Not Placed,,9
109448,Ananya Malhotra,Male,20.0,Mechanical,2nd Year,mumbai,9.33,90.43,79.61,100.0,6.76,4.4,50.5,6.21,4.53,Yes,,Yes,No,Classroom,5.0,Yes,2023-10-31,2024-04-25,Yes,2,89.74,A+,Pass,Not Placed,,7
111365,Meera Malhotra,,20.0,Computer Science,2nd Year,Pune,4.21,68.77,68.98,52.72,5.66,3.98,82.4,7.09,1.24,Yes,Good,Yes,No,Coaching,5.94,Yes,2024-08-12,2025-01-23,Yes,3,68.29,B,Pass,Not Placed,,5
101481,Rohan Reddy,Male,21.0,Mechanical,2nd Year,Mysore,3.98,73.12,72.07,78.03,6.55,3.61,70.2,6.09,7.17,Yes,Good,No,No,Self Study,4.37,Yes,2025/04/27,2025/10/11,No,5,79.83,A,Pass,Not Placed,,7
102794,Isha Sharma,Male,24.0,Information Technology,1st Year,Hyderabad,4.37,90.74,81.23,44.0,7.13,5.24,48.9,5.71,2.98,Yes,Good,No,No,,2.2,Yes,2022-07-18,2022-11-10,No,3,77.79,A,Pass,Not Placed,,10
107218,Arjun Rao,Female,20.0,Commerce,3rd Year,Bangalore,2.32,87.36,74.9,86.85,6.83,5.16,70.0,7.7,5.04,Yes,Good,No,No,Classroom,5.65,Yes,22/08/2024,08/12/2024,Yes,1,79.84,A,Pass,Higher Studies,,7
111890,Aman Das,Male,18.0,Information Technology,3rd Year,Kolkata,4.23,67.78,80.31,49.34,8.42,2.43,86.1,8.37,2.14,Yes,Average,No,No,Online,5.61,No,09/13/2023,05/22/2024,No,0,63.63,B,Pass,Higher Studies,,9
105092,Priya Gupta,Female,22.0,Data Science,3rd Year,Delhi,8.5,74.43,89.88,53.41,7.95,4.45,27.0,6.25,3.8,Yes,Excellent,No,Yes,Self Study,6.22,Yes,2024-06-13,2025-02-07,No,2,81.09,A+,Pass,Placed,4.39,12
102330,Riya Singh,Female,18.0,Computer Science,1st Year,Kochi,4.52,96.87,81.32,69.63,6.29,8.88,75.3,8.36,3.72,Yes,Good,Yes,No,Online,6.73,Yes,2025-01-14,2025-05-31,Yes,4,75.81,A,Pass,Placed,6.31,9
105872,Vivek Singh,Female,20.0,Commerce,3rd Year,Hyderabad,7.82,87.57,83.13,83.8,6.51,6.54,53.9,6.78,3.35,Yes,Good,No,No,Mixed,3.39,No,2023-11-18,2024-07-08,No,2,90.67,A+,Pass,Placed,3.86,10
105590,Kavya Patel,Male,17.0,Information Technology,Final Year,Coimbatore,12.76,80.5,72.92,60.54,6.71,8.94,16.6,7.11,2.65,No,Average,No,No,Self Study,5.24,Yes,01/06/2025,01/04/2025,Yes,5,87.08,A+,Pass,Placed,5.32,6
106863,Arjun Iyer,Male,24.0,Mechanical,Final Year,Kolkata,4.63,68.71,76.5,84.63,7.18,4.54,12.6,7.34,5.16,Yes,Good,No,Yes,Classroom,3.63,No,2021-06-07,2021-12-27,No,4,79.45,A,Pass,Not Placed,,11
106086,Vivaan Das,Male,19.0,Electronics,Final Year,Kolkata,7.82,75.71,84.61,71.28,7.0,4.41,32.8,6.67,3.18,Yes,Average,Yes,No,Classroom,6.41,Yes,2021-10-04,2022-02-15,Yes,1,85.5,A+,Pass,Higher Studies,,6
103662,Arjun Joshi,Female,17.0,Computer Science,3rd Year,Delhi,7.81,77.35,68.76,76.12,7.15,4.8,34.0,7.61,2.0,Yes,Good,No,No,Classroom,6.93,Yes,2025-01-14,2025-07-04,Yes,0,81.06,A+,Pass,Higher Studies,,3
